time,EMG1,EMG2
14.658,-0.0335693,-0.24292
14.6585,-0.0274658,-0.155334
14.659,-0.022583,-0.0491333
14.6595,-0.0183105,-0.0177002
14.66,-0.0137329,-0.0305176
14.6605,-0.0088501,-0.00823975
14.661,-0.00518799,0.0686646
14.6615,-0.00854492,0.115662
14.662,-0.00579834,0.0772095
14.6625,-0.00701904,0.0744629
14.663,-0.00732422,0.235291
14.6635,-0.00305176,0.434875
14.664,-0.00366211,0.632324
14.6645,-0.00152588,0.694275
14.665,0.00762939,0.603333
14.6655,0.0115967,0.426331
14.666,0.0134277,0.293274
14.6665,0.0125122,0.248413
14.667,0.0125122,0.0546265
14.6675,0.010376,-0.144043
14.668,0.00732422,-0.339661
14.6685,-0.00183105,-0.722656
14.669,-0.0119019,-0.88562
14.6695,-0.0204468,-0.762024
14.67,-0.0262451,-0.487366
14.6705,-0.0289917,-0.212402
14.671,-0.0308228,-0.0546265
14.6715,-0.0323486,0.0088501
14.672,-0.032959,0.0274658
14.6725,-0.0302124,0.0427246
14.673,-0.0299072,0.055542
14.6735,-0.0320435,0.0686646
14.674,-0.0283813,0.0787354
14.6745,-0.0228882,0.0909424
14.675,-0.0183105,0.102539
14.6755,-0.0140381,0.111694
14.676,-0.012207,0.118103
14.6765,-0.00854492,0.119324
14.677,-0.00457764,0.118408
14.6775,0.000915527,0.115051
14.678,0.00488281,0.108643
14.6785,0.00976563,0.0994873
14.679,0.0125122,0.0875854
14.6795,0.0149536,0.0784302
14.68,0.0143433,0.0692749
14.6805,0.0146484,0.0592041
14.681,0.00976563,0.0466919
14.6815,0.0247192,0.0286865
14.682,0.0378418,0.00793457
14.6825,0.0442505,-0.00701904
14.683,0.0521851,-0.0128174
14.6835,0.0561523,-0.0180054
14.684,0.055542,-0.0177002
14.6845,0.0506592,-0.017395
14.685,0.0430298,-0.0183105
14.6855,0.0366211,-0.0112915
14.686,0.0317383,0.00701904
14.6865,0.0253296,0.032959
14.687,0.0323486,0.0521851
14.6875,0.0366211,0.0576782
14.688,0.03479,0.0601196
14.6885,0.0271606,0.0671387
14.689,0.0210571,0.0531006
14.6895,0.0131226,0.0500488
14.69,-0.00396729,0.0369263
14.6905,-0.0238037,0.0274658
14.691,-0.0415039,0.0198364
14.6915,-0.0436401,0.0338745
14.692,-0.0463867,0.0134277
14.6925,-0.0497437,-0.0640869
14.693,-0.0527954,-0.114441
14.6935,-0.0561523,-0.117188
14.694,-0.0595093,-0.147095
14.6945,-0.0567627,-0.183716
14.695,-0.0576782,-0.160828
14.6955,-0.0595093,-0.0817871
14.696,-0.0588989,-0.0256348
14.6965,-0.0646973,0.00915527
14.697,-0.065918,0.0244141
14.6975,-0.0671387,0.0308228
14.698,-0.0628662,0.0128174
14.6985,-0.055542,-0.0570679
14.699,-0.0518799,-0.118713
14.6995,-0.0482178,-0.0579834
14.7,-0.045166,-0.0735474
14.7005,-0.0335693,-0.168762
14.701,-0.0241089,-0.153809
14.7015,-0.015564,-0.0317383
14.702,-0.00518799,0.0253296
14.7025,0.00701904,0.0469971
14.703,0.0158691,0.055542
14.7035,0.0195313,0.0289917
14.704,0.0247192,-0.00610352
14.7045,0.0311279,-0.0152588
14.705,0.0387573,0.0430298
14.7055,0.0430298,0.0997925
14.706,0.050354,0.103149
14.7065,0.0494385,0.0784302
14.707,0.0482178,0.0747681
14.7075,0.0445557,0.0714111
14.708,0.0436401,0.0680542
14.7085,0.043335,0.0463867
14.709,0.0411987,0.0341797
14.7095,0.0387573,0.0570679
14.71,0.0390625,0.0869751
14.7105,0.0411987,0.083313
14.711,0.0454712,0.0585938
14.7115,0.0476074,0.0469971
14.712,0.0485229,0.0604248
14.7125,0.0491333,0.0653076
14.713,0.0463867,0.0265503
14.7135,0.0460815,-0.0219727
14.714,0.0439453,-0.0210571
14.7145,0.0378418,-0.0241089
14.715,0.0488281,-0.0674438
14.7155,0.0561523,-0.153503
14.716,0.06073,-0.272522
14.7165,0.0576782,-0.231323
14.717,0.0515747,-0.0881958
14.7175,0.0421143,0.015564
14.718,0.0314331,0.0726318
14.7185,0.0195313,0.124817
14.719,0.0112915,0.154724
14.7195,0.00244141,0.190125
14.72,-0.00610352,0.240173
14.7205,-0.0119019,0.255127
14.721,-0.0137329,0.224915
14.7215,-0.012207,0.13031
14.722,-0.0128174,-0.027771
14.7225,-0.00946045,-0.132446
14.723,-0.00946045,-0.0750732
14.7235,-0.0100708,0.142517
14.724,-0.00976563,0.233459
14.7245,-0.00915527,0.271912
14.725,-0.00732422,0.320435
14.7255,-0.00793457,0.250549
14.726,-0.00671387,0.109863
14.7265,-0.00549316,0.0888062
14.727,-0.0088501,-0.00946045
14.7275,-0.00946045,-0.422058
14.728,-0.0106812,-0.783081
14.7285,-0.0125122,-0.674438
14.729,-0.0137329,-0.775452
14.7295,-0.017395,-0.947266
14.73,-0.0216675,-0.809631
14.7305,-0.0244141,-0.568848
14.731,-0.0335693,-0.361328
14.7315,-0.0314331,-0.151367
14.732,-0.027771,-0.0137329
14.7325,-0.022583,0.032959
14.733,-0.0201416,0.0311279
14.7335,-0.0180054,0.0595093
14.734,-0.0228882,0.140381
14.7345,-0.0265503,0.203247
14.735,-0.0262451,0.219116
14.7355,-0.0253296,0.185242
14.736,-0.0234985,0.142822
14.7365,-0.0177002,0.219421
14.737,-0.0115967,0.391846
14.7375,-0.00549316,0.46814
14.738,0.0,0.3479
14.7385,0.00579834,0.166016
14.739,0.0100708,0.0741577
14.7395,0.0137329,0.0326538
14.74,0.0112915,0.0552368
14.7405,0.0112915,0.0888062
14.741,0.00915527,0.103149
14.7415,0.00823975,0.158386
14.742,0.00671387,0.203552
14.7425,0.00244141,0.207825
14.743,0.00244141,0.19104
14.7435,0.000915527,0.178833
14.744,0.000610352,0.170593
14.7445,-0.0012207,0.139771
14.745,-0.00396729,0.0500488
14.7455,-0.00610352,-0.00762939
14.746,-0.00488281,0.0769043
14.7465,-0.0088501,0.105896
14.747,-0.0134277,-0.0469971
14.7475,-0.0186157,-0.137634
14.748,-0.020752,-0.177917
14.7485,-0.0183105,-0.220032
14.749,-0.0164795,-0.221863
14.7495,-0.015564,-0.107117
14.75,-0.0167847,0.0112915
14.7505,-0.0201416,0.0402832
14.751,-0.0247192,0.015564
14.7515,-0.0283813,-0.00335693
14.752,-0.0302124,-0.0161743
14.7525,-0.03479,-0.020752
14.753,-0.0341797,-0.0189209
14.7535,-0.03479,-0.017395
14.754,-0.0344849,-0.0161743
14.7545,-0.0332642,-0.0146484
14.755,-0.0283813,-0.0143433
14.7555,-0.0244141,-0.0164795
14.756,-0.0164795,-0.0192261
14.7565,-0.00976563,-0.0231934
14.757,-0.00427246,-0.0268555
14.7575,0.00152588,-0.0244141
14.758,0.00640869,-0.0128174
14.7585,0.0125122,0.0112915
14.759,0.0210571,0.0198364
14.7595,0.0289917,0.0271606
14.76,0.0366211,0.0244141
14.7605,0.0411987,0.0158691
14.761,0.0436401,0.00183105
14.7615,0.0439453,0.00946045
14.762,0.0430298,0.0180054
14.7625,0.0421143,0.010376
14.763,0.0369263,0.00793457
14.7635,0.0317383,0.0210571
14.764,0.0283813,0.0338745
14.7645,0.0210571,-0.0836182
14.765,0.0262451,-0.223999
14.7655,0.0292969,-0.136414
14.766,0.0308228,0.00366211
14.7665,0.0286865,0.085144
14.767,0.0262451,0.0689697
14.7675,0.0201416,0.0201416
14.768,0.0128174,-0.012207
14.7685,0.00335693,-0.010376
14.769,-0.00152588,-0.00915527
14.7695,-0.00549316,-0.0335693
14.77,-0.00854492,-0.022583
14.7705,-0.0131226,0.057373
14.771,-0.0152588,0.0924683
14.7715,-0.0164795,0.00457764
14.772,-0.0186157,-0.0427246
14.7725,-0.0201416,0.00823975
14.773,-0.0216675,0.0341797
14.7735,-0.0274658,0.0595093
14.774,-0.0280762,0.065918
14.7745,-0.0283813,0.0588989
14.775,-0.0280762,-0.00427246
14.7755,-0.0256348,-0.0787354
14.776,-0.0228882,-0.104065
14.7765,-0.0210571,-0.187988
14.777,-0.0183105,-0.229797
14.7775,-0.0195313,-0.12085
14.778,-0.020752,0.0418091
14.7785,-0.0213623,0.121155
14.779,-0.0222778,0.175171
14.7795,-0.0228882,0.149841
14.78,-0.0219727,0.0613403
14.7805,-0.022583,-0.00610352
14.781,-0.0241089,-0.0717163
14.7815,-0.0100708,-0.112915
14.782,-0.00183105,0.000305176
14.7825,0.00396729,-0.0668335
14.783,0.00793457,-0.0790405
14.7835,0.0112915,0.132141
14.784,0.0131226,0.281067
14.7845,0.0109863,0.261536
14.785,0.00854492,0.166626
14.7855,0.00762939,0.0656128
14.786,0.00915527,-0.032959
14.7865,0.00946045,-0.107117
14.787,0.0088501,-0.143433
14.7875,0.00976563,-0.0143433
14.788,0.012207,0.0469971
14.7885,0.0143433,0.000610352
14.789,0.0149536,-0.175476
14.7895,0.0180054,-0.372925
14.79,0.0134277,-0.308838
14.7905,0.0119019,-0.0784302
14.791,0.00854492,0.0640869
14.7915,0.00640869,0.0924683
14.792,0.00579834,0.0241089
14.7925,0.00671387,-0.284424
14.793,0.00640869,-0.561829
14.7935,0.00366211,-0.569458
14.794,0.00183105,-0.357361
14.7945,0.000610352,-0.0952148
14.795,-0.00244141,0.0265503
14.7955,-0.00549316,0.0796509
14.796,-0.00915527,0.111694
14.7965,-0.015564,0.133667
14.797,-0.0198364,0.153809
14.7975,-0.0259399,0.162659
14.798,-0.0271606,0.164185
14.7985,-0.0204468,0.162048
14.799,-0.0131226,0.156555
14.7995,-0.00701904,0.153198
14.8,-0.00488281,0.154419
14.8005,-0.00244141,0.160217
14.801,-0.00213623,0.163574
14.8015,-0.00518799,0.162048
14.802,-0.00427246,0.143738
14.8025,-0.00305176,0.111694
14.803,-0.00305176,0.065918
14.8035,-0.0012207,0.0286865
14.804,-0.000915527,0.0210571
14.8045,-0.000305176,0.0360107
14.805,0.00274658,0.0445557
14.8055,0.00305176,0.0469971
14.806,0.00488281,0.0442505
14.8065,0.00457764,0.0369263
14.807,0.00213623,0.0296021
14.8075,0.00213623,0.0283813
14.808,0.00427246,0.0372314
14.8085,0.00579834,0.0469971
14.809,0.0088501,0.0473022
14.8095,0.0106812,0.0366211
14.81,0.0112915,0.0305176
14.8105,0.012207,0.0213623
14.811,0.0146484,0.0109863
14.8115,0.0152588,-0.00152588
14.812,0.0170898,-0.0119019
14.8125,0.0180054,-0.00427246
14.813,0.0213623,-0.0109863
14.8135,0.0216675,-0.0469971
14.814,0.0210571,-0.0964355
14.8145,0.0170898,-0.136108
14.815,0.0268555,-0.169373
14.8155,0.0326538,-0.175781
14.816,0.0384521,-0.114441
14.8165,0.0411987,-0.0506592
14.817,0.0415039,-0.012207
14.8175,0.039978,0.00976563
14.818,0.0375366,0.0256348
14.8185,0.0335693,0.0326538
14.819,0.0299072,0.0469971
14.8195,0.0256348,0.0457764
14.82,0.0231934,0.0521851
14.8205,0.0195313,0.0762939
14.821,0.0210571,0.102539
14.8215,0.022583,0.0909424
14.822,0.0259399,0.0582886
14.8225,0.0296021,0.0305176
14.823,0.0411987,0.0289917
14.8235,0.0439453,-0.00946045
14.824,0.0418091,-0.0717163
14.8245,0.0350952,-0.0109863
14.825,0.0320435,0.0738525
14.8255,0.0271606,0.0875854
14.826,0.010376,0.0863647
14.8265,-0.00671387,0.111694
14.827,-0.0231934,0.183411
14.8275,-0.0256348,0.279541
14.828,-0.0265503,0.383606
14.8285,-0.0357056,0.272522
14.829,-0.043335,0.0216675
14.8295,-0.0491333,-0.304871
14.83,-0.0509644,-0.606384
14.8305,-0.0552368,-0.7547
14.831,-0.0592041,-0.576172
14.8315,-0.0540161,-0.351868
14.832,-0.0482178,-0.253296
14.8325,-0.0442505,-0.168762
14.833,-0.0439453,-0.133972
14.8335,-0.0469971,-0.264282
14.834,-0.0473022,-0.285339
14.8345,-0.0518799,-0.159912
14.835,-0.0588989,-0.022583
14.8355,-0.062561,0.067749
14.836,-0.0588989,0.0881958
14.8365,-0.0509644,0.090332
14.837,-0.0415039,0.131226
14.8375,-0.0335693,0.136108
14.838,-0.0231934,0.125122
14.8385,-0.00946045,0.101624
14.839,-0.00213623,0.168152
14.8395,0.00396729,0.223999
14.84,0.00701904,0.208435
14.8405,0.00762939,0.255127
14.841,0.0137329,0.348511
14.8415,0.020752,0.353394
14.842,0.0198364,0.349121
14.8425,0.0183105,0.486755
14.843,0.020752,0.471497
14.8435,0.0238037,0.313416
14.844,0.0216675,0.158691
14.8445,0.0204468,0.00305176
14.845,0.0183105,-0.0588989
14.8455,0.0140381,-0.256348
14.846,0.0183105,-0.357971
14.8465,0.0152588,-0.447998
14.847,0.015564,-0.544128
14.8475,0.0131226,-0.556335
14.848,0.0140381,-0.466003
14.8485,0.0250244,-0.351257
14.849,0.0357056,-0.25177
14.8495,0.0445557,-0.0332642
14.85,0.0531006,0.168762
14.8505,0.0604248,0.224304
14.851,0.0567627,0.223694
14.8515,0.0512695,0.209656
14.852,0.0445557,0.154724
14.8525,0.0366211,0.0613403
14.853,0.0286865,0.0234985
14.8535,0.0149536,0.0640869
14.854,0.00457764,0.114746
14.8545,0.00274658,0.0845337
14.855,0.00213623,-0.0744629
14.8555,-0.00823975,-0.299988
14.856,-0.0183105,-0.384216
14.8565,-0.0302124,-0.328064
14.857,-0.0418091,-0.19043
14.8575,-0.0482178,-0.0720215
14.858,-0.0500488,0.0366211
14.8585,-0.0546265,0.0961304
14.859,-0.0650024,0.117188
14.8595,-0.0701904,0.115662
14.86,-0.0747681,0.117493
14.8605,-0.0744629,0.111694
14.861,-0.0784302,0.108643
14.8615,-0.085144,0.12207
14.862,-0.0900269,0.130615
14.8625,-0.0924683,0.130615
14.863,-0.0942993,0.123901
14.8635,-0.0976563,0.118103
14.864,-0.0970459,0.109253
14.8645,-0.0970459,0.0976563
14.865,-0.0765991,0.0811768
14.8655,-0.0579834,0.057373
14.866,-0.0436401,0.00854492
14.8665,-0.0369263,-0.0372314
14.867,-0.0320435,-0.038147
14.8675,-0.0256348,-0.0180054
14.868,-0.0192261,-0.0106812
14.8685,-0.0140381,-0.0244141
14.869,-0.00823975,-0.032959
14.8695,-0.00457764,-0.0332642
14.87,-0.00274658,-0.0323486
14.8705,0.00793457,-0.0262451
14.871,0.022583,-0.0250244
14.8715,0.0299072,-0.0323486
14.872,0.0387573,-0.0344849
14.8725,0.0427246,-0.0195313
14.873,0.0540161,0.00427246
14.8735,0.0588989,0.0213623
14.874,0.0604248,0.0256348
14.8745,0.0680542,0.0534058
14.875,0.0747681,0.098877
14.8755,0.0811768,0.143738
14.876,0.0857544,0.167847
14.8765,0.0802612,0.19043
14.877,0.0765991,0.215149
14.8775,0.0726318,0.202942
14.878,0.0704956,0.142822
14.8785,0.0674438,0.0753784
14.879,0.0610352,-0.0460815
14.8795,0.0567627,-0.119324
14.88,0.0540161,-0.235901
14.8805,0.0457764,-0.453491
14.881,0.0366211,-0.523376
14.8815,0.0354004,-0.506897
14.882,0.0338745,-0.366211
14.8825,0.0341797,-0.32959
14.883,0.0283813,-0.297241
14.8835,0.0241089,-0.144348
14.884,0.0216675,0.0292969
14.8845,0.0134277,0.108643
14.885,0.00335693,0.0656128
14.8855,-0.00854492,0.0271606
14.886,-0.0183105,0.0744629
14.8865,-0.0265503,0.132446
14.887,-0.0338745,0.158386
14.8875,-0.0405884,0.158997
14.888,-0.0430298,0.166626
14.8885,-0.0457764,0.180969
14.889,-0.0491333,0.189514
14.8895,-0.0497437,0.180054
14.89,-0.057373,0.166931
14.8905,-0.0631714,0.131531
14.891,-0.0637817,0.103149
14.8915,-0.0640869,0.0100708
14.892,-0.0579834,-0.0811768
14.8925,-0.0576782,0.0238037
14.893,-0.0561523,0.0964355
14.8935,-0.0527954,-0.0515747
14.894,-0.0445557,-0.118408
14.8945,-0.0393677,-0.108948
14.895,-0.0384521,-0.0769043
14.8955,-0.0360107,-0.0909424
14.896,-0.0335693,-0.122986
14.8965,-0.0299072,-0.13855
14.897,-0.027771,-0.141602
14.8975,-0.0244141,-0.085144
14.898,-0.0198364,-0.0418091
14.8985,-0.00915527,0.00427246
14.899,-0.000305176,0.0970459
14.8995,0.00640869,0.2771
14.9,0.0106812,0.325317
14.9005,0.0149536,0.247803
14.901,0.0183105,0.158081
14.9015,0.0189209,0.0924683
14.902,0.0183105,0.022583
14.9025,0.0192261,-0.0631714
14.903,0.0180054,-0.105286
14.9035,0.0177002,-0.067749
14.904,0.0125122,-0.0338745
14.9045,0.0115967,-0.0933838
14.905,0.00762939,-0.117798
14.9055,0.00671387,-0.0997925
14.906,0.00915527,-0.0695801
14.9065,0.0106812,-0.00701904
14.907,0.00976563,0.0592041
14.9075,0.0158691,0.088501
14.908,0.0213623,0.103149
14.9085,0.0238037,0.136414
14.909,0.0296021,0.155029
14.9095,0.0338745,0.142212
14.91,0.0393677,0.0964355
14.9105,0.0415039,0.0714111
14.911,0.0421143,0.122681
14.9115,0.0439453,0.168762
14.912,0.0457764,0.162659
14.9125,0.043335,0.0970459
14.913,0.0402832,0.00915527
14.9135,0.0372314,-0.0445557
14.914,0.0292969,-0.132751
14.9145,0.0186157,-0.298157
14.915,0.0296021,-0.348816
14.9155,0.0296021,-0.243835
14.916,0.0445557,-0.111084
14.9165,0.0466919,-0.126343
14.917,0.0488281,-0.371704
14.9175,0.0469971,-0.56488
14.918,0.0448608,-0.400696
14.9185,0.0350952,-0.186462
14.919,0.0308228,-0.0479126
14.9195,0.0271606,0.00396729
14.92,0.0256348,0.0100708
14.9205,0.027771,0.114746
14.921,0.0268555,0.198975
14.9215,0.0265503,0.242615
14.922,0.0265503,0.23407
14.9225,0.027771,0.232849
14.923,0.0302124,0.272217
14.9235,0.0244141,0.365295
14.924,0.0180054,0.412598
14.9245,0.0149536,0.384216
14.925,0.0131226,0.298462
14.9255,0.0158691,-0.0247192
14.926,0.0125122,-0.429077
14.9265,0.0140381,-0.445251
14.927,0.012207,-0.214844
14.9275,0.010376,0.00366211
14.928,0.00762939,-0.0012207
14.9285,0.00457764,-0.1828
14.929,0.00366211,-0.170898
14.9295,-0.00457764,-0.116272
14.93,-0.00488281,-0.39093
14.9305,-0.00671387,-0.465698
14.931,-0.0115967,-0.331116
14.9315,-0.0119019,-0.162354
14.932,-0.00671387,-0.020752
14.9325,-0.00762939,0.0375366
14.933,-0.015564,0.038147
14.9335,-0.0213623,0.020752
14.934,-0.022583,0.00946045
14.9345,-0.0262451,0.0143433
14.935,-0.0326538,0.00274658
14.9355,-0.0393677,0.0268555
14.936,-0.0448608,0.0564575
14.9365,-0.0457764,0.090332
14.937,-0.0506592,0.195923
14.9375,-0.0506592,0.345459
14.938,-0.0500488,0.311584
14.9385,-0.0494385,0.190125
14.939,-0.0457764,0.163574
14.9395,-0.0411987,0.214233
14.94,-0.0442505,0.193176
14.9405,-0.0466919,0.0299072
14.941,-0.0463867,-0.0274658
14.9415,-0.0445557,0.00610352
14.942,-0.0424194,0.0680542
14.9425,-0.0390625,0.0485229
14.943,-0.0326538,-0.0595093
14.9435,-0.0286865,-0.124512
14.944,-0.0238037,-0.0778198
14.9445,-0.0161743,-0.00640869
14.945,-0.00366211,0.0360107
14.9455,0.00427246,0.0653076
14.946,0.00579834,0.0653076
14.9465,0.00335693,0.0546265
14.947,0.00183105,0.0598145
14.9475,-0.00427246,0.0366211
14.948,-0.0109863,0.0210571
14.9485,0.000610352,0.0479126
14.949,0.00579834,0.0439453
14.9495,0.0112915,0.0204468
14.95,0.0180054,-0.00366211
14.9505,0.020752,-0.0201416
14.951,0.0231934,-0.0271606
14.9515,0.0244141,-0.0265503
14.952,0.0213623,-0.015564
14.9525,0.0234985,-0.0112915
14.953,0.0271606,-0.0106812
14.9535,0.0271606,-0.0137329
14.954,0.0253296,-0.0119019
14.9545,0.0241089,-0.00915527
14.955,0.0241089,0.0137329
14.9555,0.0192261,0.0320435
14.956,0.0189209,0.0680542
14.9565,0.0158691,0.0979614
14.957,0.00549316,0.114746
14.9575,0.00335693,0.0598145
14.958,-0.00244141,0.0210571
14.9585,-0.00579834,0.00549316
14.959,-0.0146484,0.0512695
14.9595,-0.0177002,0.112915
14.96,-0.0247192,0.131531
14.9605,-0.0283813,0.0946045
14.961,-0.0314331,0.032959
14.9615,-0.0350952,0.0683594
14.962,-0.0363159,0.180359
14.9625,-0.0372314,0.153503
14.963,-0.0442505,0.0805664
14.9635,-0.050354,-0.0387573
14.964,-0.0570679,-0.201416
14.9645,-0.0689697,-0.343628
14.965,-0.0619507,-0.482178
14.9655,-0.055542,-0.530396
14.966,-0.0442505,-0.598145
14.9665,-0.0366211,-0.578308
14.967,-0.0305176,-0.448608
14.9675,-0.0283813,-0.431519
14.968,-0.0244141,-0.326843
14.9685,-0.0195313,-0.129395
14.969,-0.0186157,-0.0164795
14.9695,-0.0170898,-0.170288
14.97,-0.0186157,-0.123596
14.9705,-0.0167847,0.050354
14.971,-0.0149536,0.160217
14.9715,-0.0146484,0.188904
14.972,-0.0180054,0.207214
14.9725,-0.0177002,0.220337
14.973,-0.0128174,0.262756
14.9735,-0.0125122,0.301819
14.974,-0.0100708,0.324097
14.9745,-0.00244141,0.327148
14.975,0.00457764,0.310974
14.9755,0.00854492,0.221863
14.976,0.0149536,-0.0958252
14.9765,0.0253296,-0.288086
14.977,0.0326538,-0.188293
14.9775,0.0369263,-0.0796509
14.978,0.0411987,-0.0375366
14.9785,0.0424194,-0.0134277
14.979,0.045166,0.0149536
14.9795,0.0460815,0.0415039
14.98,0.0473022,0.0637817
14.9805,0.0500488,0.0881958
14.981,0.0488281,0.0949097
14.9815,0.0543213,0.0796509
14.982,0.0646973,0.0643921
14.9825,0.0732422,0.107422
14.983,0.0765991,0.21759
14.9835,0.0769043,0.335999
14.984,0.0747681,0.265503
14.9845,0.0689697,0.122681
14.985,0.0619507,0.0436401
14.9855,0.0537109,-0.000305176
14.986,0.0466919,-0.0549316
14.9865,0.0405884,-0.0802612
14.987,0.0320435,-0.015564
14.9875,0.0247192,0.0897217
14.988,0.0152588,0.133362
14.9885,0.0131226,0.118408
14.989,0.00579834,0.0918579
14.9895,0.0012207,0.0662231
14.99,-0.00640869,0.0326538
14.9905,-0.0134277,-0.0186157
14.991,-0.017395,-0.0439453
14.9915,-0.0183105,-0.0460815
14.992,-0.0146484,-0.0756836
14.9925,-0.0152588,-0.0582886
14.993,-0.00976563,0.0479126
14.9935,-0.00579834,0.162048
14.994,-0.00335693,0.0445557
14.9945,-0.00274658,0.0872803
14.995,-0.00213623,0.151978
14.9955,-0.00183105,0.184937
14.996,-0.000915527,0.211792
14.9965,-0.00518799,0.244141
14.997,-0.010376,0.262146
14.9975,-0.0158691,0.247498
14.998,-0.0216675,0.085144
14.9985,-0.0134277,-0.534973
14.999,-0.00823975,-1.18927
14.9995,-0.00427246,-1.27228
15.0,-0.00183105,-1.10962
15.0005,0.000305176,-0.759888
15.001,-0.00152588,-0.463562
15.0015,-0.00335693,-0.261536
15.002,-0.00244141,-0.0942993
15.0025,-0.00244141,0.0109863
15.003,-0.000915527,0.0759888
15.0035,0.00183105,0.122681
15.004,0.00579834,0.146179
15.0045,0.0112915,0.161133
15.005,0.0177002,0.171509
15.0055,0.0231934,0.187073
15.006,0.0256348,0.209045
15.0065,0.0247192,0.223389
15.007,0.0201416,0.219116
15.0075,0.0183105,0.199585
15.008,0.0161743,0.1828
15.0085,0.0137329,0.170898
15.009,0.0115967,0.173035
15.0095,0.00549316,0.186157
15.01,0.00213623,0.184021
15.0105,-0.00183105,0.172119
15.011,-0.00946045,0.148315
15.0115,-0.0180054,0.146179
15.012,-0.0219727,0.1474
15.0125,-0.0283813,0.0964355
15.013,-0.0357056,-0.00732422
15.0135,-0.0415039,-0.0192261
15.014,-0.0479126,0.0582886
15.0145,-0.0570679,0.0674438
15.015,-0.0457764,0.0680542
15.0155,-0.0369263,0.0942993
15.016,-0.0289917,0.0527954
15.0165,-0.0216675,-0.0726318
15.017,-0.0167847,-0.144043
15.0175,-0.0119019,-0.101318
15.018,-0.00976563,-0.00946045
15.0185,-0.00854492,0.0564575
15.019,-0.00701904,0.0680542
15.0195,-0.00732422,0.0482178
15.02,-0.00640869,0.0131226
15.0205,-0.00549316,-0.0152588
15.021,-0.00671387,0.0195313
15.0215,-0.00854492,0.0500488
15.022,-0.00610352,0.0323486
15.0225,-0.00244141,-0.0180054
15.023,0.00335693,-0.020752
15.0235,0.00183105,0.00549316
15.024,0.000610352,0.0259399
15.0245,0.00396729,0.0137329
15.025,0.00732422,-0.0231934
15.0255,0.0137329,-0.0357056
15.026,0.0183105,-0.0405884
15.0265,0.0222778,-0.0280762
15.027,0.0231934,-0.00793457
15.0275,0.0180054,0.0109863
15.028,0.0164795,0.0302124
15.0285,0.00976563,0.0366211
15.029,0.0134277,-0.00518799
15.0295,0.0149536,-0.0689697
15.03,0.00549316,-0.11261
15.0305,-0.00427246,-0.100708
15.031,-0.00152588,-0.020752
15.0315,0.00274658,0.0314331
15.032,0.0152588,-0.0735474
15.0325,0.0213623,-0.065918
15.033,0.022583,0.0427246
15.0335,0.0241089,0.109863
15.034,0.0256348,0.116272
15.0345,0.0262451,-0.00488281
15.035,0.0216675,-0.168457
15.0355,0.0189209,-0.0524902
15.036,0.015564,0.211792
15.0365,0.0125122,0.324707
15.037,0.0100708,0.462646
15.0375,0.00640869,0.613098
15.038,0.00396729,0.428467
15.0385,0.00366211,-0.0219727
15.039,0.00518799,-0.142212
15.0395,0.00640869,-0.172119
15.04,0.000610352,-0.331421
15.0405,-0.0012207,-0.533142
15.041,0.000305176,-0.715637
15.0415,0.00427246,-0.789795
15.042,0.00701904,-0.760803
15.0425,0.00671387,-0.830078
15.043,0.0100708,-0.800476
15.0435,0.00640869,-0.515747
15.044,0.00274658,-0.0534058
15.0445,-0.000610352,0.245361
15.045,-0.00640869,0.298462
15.0455,-0.00427246,0.215149
15.046,-0.00579834,0.163574
15.0465,-0.0149536,0.171814
15.047,-0.0210571,0.201721
15.0475,-0.0274658,0.244141
15.048,-0.0372314,0.28595
15.0485,-0.0265503,0.392151
15.049,-0.0253296,0.451965
15.0495,-0.0244141,0.467224
15.05,-0.022583,0.457153
15.0505,-0.0244141,0.427856
15.051,-0.027771,0.398865
15.0515,-0.0296021,0.346985
15.052,-0.0302124,0.206604
15.0525,-0.0320435,-0.0552368
15.053,-0.0314331,-0.19043
15.0535,-0.0363159,-0.369873
15.054,-0.0396729,-0.578308
15.0545,-0.0350952,-0.484619
15.055,-0.0283813,-0.302124
15.0555,-0.0234985,-0.128479
15.056,-0.0195313,-0.0558472
15.0565,-0.0137329,-0.0387573
15.057,-0.0192261,-0.0320435
15.0575,-0.0192261,-0.0186157
15.058,-0.0161743,0.0115967
15.0585,-0.0164795,0.0408936
15.059,-0.0189209,0.065918
15.0595,-0.0204468,0.0720215
15.06,-0.0231934,0.0637817
15.0605,-0.0231934,0.0436401
15.061,-0.0250244,0.0289917
15.0615,-0.0268555,0.0405884
15.062,-0.0314331,0.0549316
15.0625,-0.0369263,0.0738525
15.063,-0.0460815,0.0753784
15.0635,-0.0531006,0.043335
15.064,-0.055542,0.03479
15.0645,-0.067749,0.0756836
15.065,-0.0570679,0.0875854
15.0655,-0.0521851,0.0567627
15.066,-0.0448608,0.0344849
15.0665,-0.0274658,0.03479
15.067,-0.0158691,0.0454712
15.0675,-0.0189209,0.0418091
15.068,-0.0222778,0.0195313
15.0685,-0.017395,0.0161743
15.069,-0.0128174,0.0338745
15.0695,-0.00274658,0.0567627
15.07,0.00732422,0.0268555
15.0705,0.0183105,-0.0561523
15.071,0.0302124,-0.083313
15.0715,0.0463867,-0.0512695
15.072,0.0509644,-0.0195313
15.0725,0.0933838,-0.00732422
15.073,0.120239,-0.00488281
